Topic 0,Topic 1
0.076042086,0.92395794
0.02870372,0.97129625
0.049035806,0.9509642
0.9146266,0.085373364
0.011286955,0.988713
0.93932563,0.060674377
0.27905518,0.7209448
0.1685685,0.8314315
0.024648564,0.9753514
0.022205418,0.9777945
0.019608172,0.9803918
0.01610695,0.98389304
0.053199902,0.9468001
0.39752382,0.6024762
0.0719921,0.9280079
0.8648442,0.13515584
0.10197126,0.89802873
0.24703525,0.7529648
0.038431227,0.9615688
0.8878285,0.1121715
0.084647946,0.91535205
0.8676523,0.1323477
0.1379277,0.86207235
0.03437571,0.9656243
0.054520108,0.94547987
0.939324,0.060675927
0.82616174,0.17383827
0.018649507,0.98135054
0.018623006,0.981377
0.1231369,0.8768631
0.02078762,0.9792124
0.026222683,0.97377735
0.09098376,0.90901625
0.21576653,0.78423345
0.07241376,0.9275862
0.9393236,0.06067637
0.38104945,0.61895055
0.26580176,0.7341983
0.048841886,0.9511581
0.030387757,0.96961224
0.015690725,0.98430926
0.015764,0.984236
0.023017153,0.9769829
0.12066825,0.8793317
0.17018396,0.82981604
0.012906477,0.9870935
0.3950143,0.6049857
0.026012192,0.97398776
0.1808834,0.8191166
0.018277554,0.9817225
0.01606445,0.98393553
0.20340358,0.7965964
0.9393222,0.06067788
0.012103295,0.98789674
0.11180175,0.88819826
0.20871347,0.7912865
0.07805482,0.92194515
0.09554696,0.90445304
0.5,0.5
0.24639778,0.7536022
0.5,0.5
0.063532144,0.9364679
0.1748099,0.82519007
0.25652638,0.74347365
0.050654247,0.94934577
0.02787358,0.9721264
0.9393222,0.060677793
0.2849511,0.7150489
0.06656478,0.93343526
0.094479784,0.9055202
0.014639853,0.98536015
0.01529572,0.98470426
0.4783442,0.5216558
0.026596876,0.97340316
0.07730166,0.9226983
0.05066472,0.9493352
0.013767466,0.9862326
0.37653497,0.623465
0.9308583,0.06914171
0.81049377,0.18950623
0.74692035,0.25307965
0.20405564,0.7959444
0.9393249,0.06067506
0.96342975,0.036570232
0.02860893,0.9713911
0.013130276,0.98686975
0.13481024,0.86518973
0.17663251,0.8233675
0.3772626,0.62273747
0.023074066,0.97692597
0.061418753,0.9385813
0.057342526,0.9426575
0.065229475,0.9347706
0.05077254,0.9492274
0.71903867,0.28096136
0.050661094,0.9493389
0.9634293,0.036570743
0.29044968,0.7095504
0.08295161,0.9170484
0.38105938,0.6189406
0.7054789,0.29452112
0.52985847,0.47014156
0.017667213,0.98233277
0.042430617,0.9575694
0.3372015,0.66279846
0.012062551,0.98793745
0.07820956,0.9217904
0.19147147,0.80852854
0.5131141,0.4868859
0.022698669,0.97730136
0.83349067,0.16650936
0.058594134,0.9414059
0.016282659,0.9837173
0.93455356,0.06544637
0.014517201,0.9854828
0.038739283,0.9612607
0.48752397,0.5124761
0.9623694,0.037630633
0.5,0.5
0.050455116,0.94954485
0.015030241,0.9849698
0.4198856,0.58011436
0.026873926,0.97312605
0.9191001,0.080899924
0.56025654,0.4397435
0.50197375,0.49802622
0.9708404,0.029159619
0.97936434,0.020635664
0.01537281,0.9846272
0.015071159,0.9849288
0.856841,0.14315897
0.911323,0.08867698
0.28556666,0.7144334
0.015642885,0.9843572
0.011714293,0.9882857
0.939324,0.060675997
0.032051038,0.96794903
0.5,0.5
0.011636177,0.98836386
0.22287495,0.7771251
0.036215514,0.9637845
0.67070895,0.32929105
0.48777688,0.5122231
0.056182887,0.94381714
0.041968036,0.95803195
0.9186186,0.08138139
0.053806778,0.9461932
0.299413,0.70058703
0.024393944,0.9756061
0.15798143,0.84201854
0.018788788,0.9812112
0.054409564,0.94559044
0.9393245,0.06067547
0.41454077,0.5854593
0.8580451,0.14195491
0.065241106,0.9347589
0.02688531,0.97311467
0.14383589,0.8561641
0.018157018,0.98184294
0.011457467,0.98854256
0.018155891,0.98184407
0.03317938,0.9668206
0.4324863,0.56751376
0.7606121,0.23938791
0.7986162,0.20138387
0.16779454,0.8322054
0.856116,0.14388403
0.9345971,0.06540293
0.013554908,0.98644507
0.009911307,0.9900887
0.49786475,0.5021353
0.17356598,0.826434
0.014549856,0.98545015
0.025335224,0.9746648
0.014293987,0.98570603
0.014294574,0.98570544
0.93932605,0.06067398
0.5998502,0.40014985
0.17954327,0.82045674
0.5,0.5
0.14954722,0.8504527
0.062011898,0.9379881
0.020626638,0.9793734
0.5,0.5
0.17127827,0.82872176
0.5,0.5
0.021055287,0.9789447
0.013378445,0.9866215
0.032741673,0.9672583
0.58294165,0.41705838
0.8569655,0.1430345
0.9236335,0.07636652
0.7493223,0.2506777
0.061509907,0.93849003
0.44105262,0.5589473
0.9755582,0.024441732
0.93932384,0.060676206
0.3380448,0.6619552
0.02289876,0.9771012
0.82270676,0.17729323
0.07516793,0.9248321
0.050220303,0.9497797
0.10984104,0.890159
0.71928126,0.28071874
0.03567833,0.9643217
0.96124,0.038760014
0.018717624,0.98128235
0.19795075,0.8020492
0.42117712,0.57882285
0.07378424,0.9262157
0.051960506,0.94803953
0.63812625,0.36187378
0.041145563,0.95885444
0.5,0.5
0.9393229,0.060677152
0.40290245,0.5970975
0.014963418,0.9850366
0.05254269,0.9474573
0.4023432,0.5976567
0.019217404,0.9807826
0.5116937,0.48830628
0.023553511,0.9764465
0.022972222,0.97702783
0.018470708,0.9815293
0.019016378,0.9809836
0.023871262,0.9761287
0.11960373,0.88039625
0.021591814,0.97840816
0.9470382,0.05296184
0.016411504,0.9835885
0.603109,0.396891
0.93932587,0.060674105
0.17966986,0.82033014
0.758513,0.24148701
0.8668377,0.13316235
0.6969468,0.30305323
0.09311348,0.9068865
0.016353374,0.98364663
0.21120012,0.7887999
0.7978572,0.20214273
0.23008023,0.76991975
0.10656333,0.8934367
0.014456107,0.9855439
0.36141062,0.63858944
0.7585911,0.24140882
0.01786176,0.9821382
0.07162262,0.9283774
0.033759475,0.96624047
0.018650439,0.9813496
0.53294086,0.4670591
0.19443436,0.80556566
0.65333635,0.34666365
0.3939599,0.60604006
0.62248707,0.377513
0.28903463,0.7109653
0.6527781,0.34722185
0.97865933,0.02134064
0.42242306,0.57757694
0.9393245,0.06067547
0.1896533,0.8103467
0.76812625,0.23187375
0.9575869,0.042413063
0.02323362,0.97676635
0.96866876,0.031331204
0.8106618,0.18933818
0.158089,0.84191096
0.61821675,0.3817833
0.7848692,0.2151308
0.76885724,0.23114277
0.1193866,0.88061345
0.050039534,0.9499605
0.04828625,0.95171374
0.047964197,0.9520358
0.09399074,0.90600926
0.022731759,0.9772682
0.22709422,0.77290577
0.6914441,0.30855587
0.9020549,0.09794509
0.9393274,0.060672548
0.060600508,0.9393995
0.47053465,0.5294654
0.090575315,0.90942466
0.060641196,0.93935883
0.603311,0.39668897
0.94710416,0.05289582
0.013919601,0.9860804
0.7402488,0.25975117
0.4950106,0.5049894
0.62491226,0.37508774
0.6082042,0.3917958
0.06670537,0.9332946
0.35572535,0.6442747
0.7049207,0.2950793
0.5,0.5
0.7752796,0.22472042
0.90695363,0.09304638
0.75402296,0.24597704
0.79861695,0.20138305
0.67409414,0.32590586
0.5,0.5
0.7083484,0.2916516
0.6147445,0.3852555
0.9414858,0.05851419
0.015156511,0.9848435
0.029902063,0.97009796
0.19196393,0.808036
0.96942943,0.030570585
0.019963734,0.98003626
0.055675555,0.9443245
0.016300015,0.9836999
0.74532765,0.25467238
0.9607059,0.039294124
0.884125,0.115875006
0.788316,0.21168399
0.9393256,0.06067445
0.057264913,0.9427351
0.97401595,0.02598405
0.3530361,0.64696383
0.012665681,0.9873344
0.4840991,0.51590097
0.060830045,0.93916994
0.017070286,0.9829297
0.5,0.5
0.06843123,0.93156874
0.028649213,0.9713507
0.56043583,0.43956414
0.013679346,0.9863207
0.83750534,0.16249469
0.1379908,0.8620092
0.28895086,0.71104914
0.018340874,0.9816591
0.031016301,0.9689837
0.10015172,0.8998483
0.25736442,0.7426356
0.111888684,0.8881113
0.13697365,0.8630263
0.7523621,0.24763791
0.28530422,0.71469575
0.3845181,0.6154819
0.81179893,0.1882011
0.5,0.5
0.93932575,0.06067423
0.04556433,0.95443565
0.014232903,0.98576707
0.012451164,0.98754877
0.72586393,0.27413604
0.7260524,0.27394757
0.17887174,0.82112825
0.59928715,0.40071282
0.034415904,0.96558416
0.10334593,0.89665407
0.9635237,0.03647635
0.07233234,0.9276676
0.93932164,0.060678422
0.8977084,0.102291614
0.6245479,0.37545213
0.63622814,0.36377183
0.5761394,0.42386067
0.50234157,0.49765846
0.25844514,0.74155486
0.062451035,0.93754894
0.08637947,0.91362053
0.15613236,0.8438676
0.55263317,0.4473668
0.039652247,0.9603477
0.9393231,0.06067688
0.20359361,0.7964064
0.25391132,0.7460887
0.5998186,0.40018147
0.29609898,0.70390105
0.014772404,0.9852276
0.11557763,0.8844224
0.30722108,0.6927789
0.016043494,0.9839565
0.16849944,0.83150053
0.029072799,0.9709272
0.9393236,0.060676403
0.9778568,0.022143222
0.38088948,0.6191105
0.010772114,0.9892279
0.06815133,0.93184865
0.23007551,0.7699245
0.040866517,0.9591335
0.9393274,0.060672514
0.5602564,0.4397436
0.06918825,0.93081176
0.47654387,0.52345616
0.4102388,0.5897612
0.023080913,0.9769191
0.05813763,0.9418624
0.018275728,0.98172426
0.93932575,0.060674243
0.5950699,0.4049301
0.4210183,0.57898176
0.01260348,0.98739654
0.038997438,0.9610025
0.73959,0.26040998
0.019816969,0.980183
0.03051852,0.9694814
0.052660566,0.9473394
0.033154406,0.9668456
0.04633549,0.95366454
0.87451535,0.12548466
0.029456291,0.97054374
0.058098726,0.94190127
0.022051409,0.9779486
0.08928773,0.9107123
0.015908277,0.98409176
0.04431029,0.9556897
0.03450695,0.965493
0.04696738,0.9530327
0.20698886,0.7930112
0.9848281,0.015171869
0.010346382,0.9896536
0.27615905,0.72384095
0.26496387,0.73503613
0.14209604,0.85790396
0.93932426,0.060675792
0.52261126,0.47738874
0.31921127,0.6807887
0.47523448,0.52476555
0.26922226,0.7307777
0.028283862,0.9717161
0.3197674,0.68023264
0.12805253,0.87194747
0.053695563,0.94630444
0.098065436,0.90193456
0.44855595,0.5514441
0.052369118,0.9476309
0.017486388,0.98251367
0.20166314,0.79833686
0.018631615,0.9813684
0.08416604,0.91583395
0.06122437,0.93877566
0.12763505,0.87236494
0.031803556,0.9681964
0.93932456,0.060675416
0.017336732,0.9826633
0.02779647,0.97220355
0.018578246,0.9814217
0.029802723,0.97019726
0.023366079,0.9766339
0.097627915,0.9023721
0.013793822,0.9862062
0.27901185,0.72098815
0.01249844,0.98750156
0.73966414,0.26033583
0.17696473,0.8230353
0.81535834,0.18464167
0.0138964,0.9861036
0.14432389,0.8556761
0.019881954,0.9801181
0.435762,0.5642381
0.09176645,0.9082335
0.81266063,0.18733938
0.022781288,0.9772187
0.3408367,0.6591633
0.015867762,0.98413223
0.07239366,0.92760634
0.021958312,0.97804165
0.2595539,0.74044603
0.5136417,0.4863583
0.014007111,0.9859929
0.080490515,0.91950953
0.19503608,0.80496395
0.020267256,0.97973275
0.04204093,0.95795906
0.020052372,0.9799477
0.014998552,0.9850014
0.048396043,0.95160395
0.161331,0.83866906
0.9393225,0.06067757
0.040060293,0.9599397
0.2752288,0.7247712
0.5156972,0.48430285
0.40075913,0.59924084
0.04677267,0.9532273
0.15401915,0.8459808
0.032137807,0.9678622
0.020903245,0.9790968
0.7767562,0.22324373
0.133695,0.866305
0.27396384,0.72603613
0.012886204,0.9871138
0.97823083,0.021769144
0.93932223,0.060677722
0.8075854,0.19241466
0.72527766,0.27472234
0.04159047,0.9584095
0.5344634,0.46553662
0.7494797,0.25052032
0.038587283,0.9614127
0.9778719,0.022128163
0.7188704,0.28112963
0.013772391,0.98622763
0.3808716,0.61912847
0.75637984,0.24362011
0.2791125,0.72088754
0.14430341,0.8556966
0.011614306,0.9883857
0.9393249,0.0606751
0.024109986,0.97589
0.9794538,0.020546203
0.80124307,0.19875692
0.017242055,0.982758
0.43489173,0.56510824
0.0862345,0.9137655
0.8107357,0.18926433
0.4107673,0.5892327
0.018567935,0.9814321
0.024227096,0.9757729
0.1347869,0.86521316
0.018284023,0.981716
0.02865843,0.9713416
0.48669484,0.5133052
0.091907024,0.908093
0.9064321,0.0935679
0.58369386,0.41630608
0.0629145,0.9370855
0.9393256,0.060674455
0.059459623,0.9405404
0.20998186,0.7900182
0.016518138,0.9834819
0.58482975,0.41517025
0.66263676,0.33736318
0.06852005,0.93147993
0.63237727,0.36762273
0.013004641,0.98699534
0.9728561,0.02714392
0.017541638,0.98245835
0.06424442,0.9357556
0.017749147,0.98225087
0.96980226,0.030197704
0.8288024,0.17119761
0.74349326,0.25650677
0.097833104,0.90216696
0.6341153,0.3658847
0.012208645,0.9877913
0.0700608,0.9299392
0.07949764,0.92050236
0.024516614,0.97548336
0.019109217,0.9808908
0.39147308,0.60852695
0.1674367,0.8325633
0.015283683,0.98471636
0.93932265,0.060677323
0.7950469,0.20495309
0.82485723,0.17514278
0.22633602,0.773664
0.023969786,0.97603023
0.5,0.5
0.021771668,0.97822833
0.35190132,0.6480987
0.014504332,0.9854957
0.06416915,0.9358309
0.2022779,0.7977221
0.65791327,0.34208676
0.25686428,0.74313575
0.6115974,0.38840255
0.3229923,0.67700773
0.16744627,0.8325538
0.5,0.5
0.29916155,0.70083845
0.82988185,0.17011811
0.14165114,0.85834885
0.6342081,0.36579198
0.83183753,0.16816245
0.04344451,0.9565555
0.03531907,0.9646809
0.9393247,0.06067531
0.08522454,0.91477543
0.04846461,0.95153534
0.24427009,0.7557299
0.025290824,0.9747092
0.015889866,0.9841101
0.053792585,0.9462074
0.028681975,0.971318
0.5479462,0.45205373
0.78075635,0.21924359
0.036752887,0.9632471
0.016942566,0.98305744
0.022069119,0.97793084
0.083585046,0.916415
0.17590296,0.82409704
0.55925345,0.44074658
0.93497473,0.06502526
0.89434934,0.105650686
0.048052073,0.9519479
0.62194175,0.37805822
0.07703841,0.9229616
0.062389668,0.9376103
0.51893765,0.48106235
0.041503295,0.95849675
0.92749083,0.07250912
0.93932414,0.060675874
0.020264708,0.97973526
0.58430004,0.41569996
0.42109686,0.5789032
0.06721852,0.9327815
0.19550964,0.8044904
0.18181391,0.8181861
0.51784635,0.48215362
0.53452104,0.465479
0.086809754,0.9131903
0.9827396,0.01726033
0.1386956,0.8613044
0.45937967,0.5406203
0.76308453,0.23691547
0.058126356,0.9418736
0.93721,0.06278995
0.28683865,0.71316135
0.017734243,0.9822657
0.3323233,0.6676767
0.5579779,0.4420221
0.41669825,0.5833017
0.7499109,0.2500891
0.48772967,0.5122703
0.47836545,0.5216346
0.075180516,0.92481947
0.5844732,0.4155268
0.052217964,0.94778204
0.9393244,0.060675595
0.97238046,0.027619494
0.16829956,0.83170044
0.07381577,0.9261842
0.9170153,0.082984656
0.43108365,0.56891644
0.3701224,0.62987757
0.74726117,0.25273883
0.43466443,0.5653356
0.2934675,0.7065325
0.594452,0.40554804
0.057840068,0.94215995
0.011658671,0.98834133
0.540415,0.45958498
0.025820646,0.9741793
0.68262,0.31738
0.8101666,0.18983339
0.79970443,0.20029552
0.7975407,0.20245934
0.79811287,0.20188709
0.90114397,0.09885602
0.96184945,0.038150538
0.2359827,0.76401734
0.72188795,0.27811202
0.014385465,0.98561454
0.031040322,0.9689597
0.93932456,0.060675442
0.04280064,0.95719934
0.7044381,0.2955619
0.38316572,0.6168343
0.054366946,0.94563305
0.14629726,0.8537027
0.15185353,0.84814644
0.6334775,0.36652243
0.6000658,0.39993414
0.06610259,0.93389744
0.6057562,0.39424375
0.36101785,0.6389822
0.60576034,0.39423966
0.8741725,0.12582752
0.63576216,0.36423787
0.9393252,0.0606748
0.0543816,0.9456184
0.48368338,0.51631665
0.42829478,0.5717052
0.08302334,0.91697663
0.9466864,0.05331364
0.95033747,0.0496625
0.23122905,0.7687709
0.022740211,0.9772598
0.78682244,0.21317755
0.017171022,0.98282903
0.6389657,0.36103424
0.049546476,0.9504535
0.93932426,0.06067568
0.67264843,0.32735148
0.78247523,0.21752477
0.7658665,0.23413348
0.420648,0.57935196
0.7658738,0.23412625
0.060951516,0.93904847
0.018394142,0.9816059
0.46901068,0.53098935
0.03181659,0.9681834
0.05810817,0.9418918
0.29741907,0.70258087
0.03686968,0.96313035
0.13837169,0.86162835
0.6882743,0.31172568
0.026422847,0.97357714
0.6492774,0.35072264
0.81346345,0.1865365
0.9533172,0.046682753
0.79767084,0.20232917
0.7957998,0.20420016
0.16953458,0.8304654
0.7976777,0.20232229
0.06278123,0.9372188
0.97380185,0.026198128
0.045300517,0.95469946
0.058097992,0.94190204
0.5856172,0.41438282
0.53850484,0.46149522
0.7463648,0.25363526
0.013142766,0.98685724
0.45389906,0.5461009
0.019995784,0.9800042
0.06990301,0.93009704
0.93932605,0.060673945
0.5,0.5
0.065722406,0.9342776
0.5,0.5
0.05437144,0.9456285
0.03116696,0.968833
0.1152715,0.8847285
0.0580996,0.9419004
0.8122425,0.18775755
0.13598363,0.86401635
0.058104996,0.941895
0.12506802,0.874932
0.054374248,0.9456258
0.05436502,0.94563496
0.13245119,0.8675488
0.30330947,0.6966905
0.058110207,0.9418898
0.48258665,0.5174134
0.058097675,0.9419023
0.05811397,0.94188607
0.1983813,0.8016187
0.058098998,0.94190097
0.015186805,0.9848132
0.058099564,0.9419005
0.68072003,0.31928
0.026199223,0.9738008
0.5,0.5
0.46957782,0.53042215
0.939327,0.060673013
0.65399593,0.34600407
0.8398491,0.16015081
0.17696139,0.82303864
0.07371649,0.92628354
0.17695527,0.8230447
0.93932575,0.060674205
0.011950512,0.9880495
0.019399937,0.98060006
0.3092852,0.6907148
0.9448371,0.055162903
0.93221927,0.0677807
0.9240349,0.07596511
0.3821208,0.61787915
0.95178163,0.048218362
0.012860477,0.9871395
0.4368593,0.5631407
0.052027594,0.9479724
0.013456979,0.98654306
0.91133606,0.088663936
0.11752325,0.88247675
0.9009047,0.09909529
0.015221904,0.9847781
0.03737632,0.96262366
0.9762425,0.023757476
0.025541507,0.97445846
0.05652492,0.94347507
0.040261324,0.9597387
0.081423275,0.9185767
0.32515883,0.67484117
0.9396537,0.060346313
0.07633332,0.9236667
0.01559728,0.9844027
0.06544211,0.9345579
0.017014349,0.9829856
0.19877498,0.801225
0.4909313,0.5090687
0.6239294,0.37607062
0.035424028,0.96457595
0.90300995,0.09699005
0.034313604,0.9656864
0.36348608,0.6365139
0.03234418,0.9676558
0.9393236,0.06067639
0.07678042,0.92321956
0.9308205,0.06917953
0.19113648,0.8088636
0.055662543,0.9443375
0.04635107,0.9536489
0.86674017,0.13325988
0.022937676,0.97706234
0.029245816,0.9707542
0.93932587,0.060674157
0.9272308,0.07276925
0.093621895,0.9063781
0.6123787,0.38762128
0.050555103,0.94944495
0.31929561,0.6807044
0.08001198,0.919988
0.7974365,0.20256351
0.1189487,0.8810513
0.095430456,0.90456957
0.6000829,0.3999171
0.3207424,0.67925763
0.056525197,0.9434748
0.012219794,0.98778015
0.20834464,0.79165536
0.11406409,0.8859359
0.11409198,0.885908
0.037617147,0.96238285
0.024909273,0.97509074
0.76538557,0.23461442
0.64141476,0.3585852
0.72563124,0.27436873
0.3944548,0.6055452
0.059293438,0.94070655
0.05408355,0.9459165
0.01051682,0.9894832
0.093992,0.90600806
0.022377243,0.97762275
0.028963014,0.971037
0.025477907,0.97452205
0.046452176,0.95354784
0.79578,0.20422001
0.013409337,0.9865906
0.023758272,0.97624177
0.02509182,0.9749082
0.20113671,0.7988633
0.78760237,0.21239765
0.14728501,0.85271496
0.013064912,0.9869351
0.19216764,0.80783236
0.93932605,0.060673885
0.477453,0.522547
0.011944633,0.98805535
0.017734144,0.9822659
0.08770331,0.91229665
0.3903053,0.6096947
0.017398635,0.9826014
0.19035833,0.8096416
0.5,0.5
0.062238134,0.93776184
0.014600618,0.98539937
0.29699036,0.70300967
0.017475598,0.9825244
0.93932414,0.060675792
0.31533462,0.6846653
0.56903356,0.43096638
0.02834377,0.9716562
0.47968623,0.52031374
0.019141024,0.980859
0.4632764,0.5367236
0.51803434,0.48196557
0.026081424,0.97391856
0.018842941,0.98115706
0.074374415,0.92562556
0.14066239,0.85933757
0.023204708,0.9767953
0.010698711,0.98930126
0.17487486,0.82512516
0.017052941,0.98294705
0.03057451,0.9694255
0.7365088,0.26349124
0.93932414,0.060675807
0.19871092,0.8012891
0.084124446,0.9158756
0.47759128,0.52240866
0.018853808,0.9811462
0.1667658,0.8332342
0.01671264,0.98328733
0.111753196,0.8882468
0.35385266,0.6461474
0.024323592,0.9756764
0.033595096,0.96640486
0.03330239,0.96669763
0.017326966,0.98267305
0.38430333,0.6156966
0.7533619,0.24663813
0.576381,0.423619
0.020390593,0.97960943
0.03121541,0.9687846
0.018677816,0.9813222
0.44788522,0.5521148
0.8920438,0.107956134
0.5998407,0.40015933
0.04798214,0.9520179
0.12251093,0.8774891
0.047598857,0.95240116
0.07687577,0.9231242
0.011075889,0.98892415
0.07060744,0.9293926
0.016712252,0.9832878
0.018878767,0.98112124
0.80306035,0.19693963
0.038750425,0.9612496
0.07025811,0.9297419
0.9850574,0.014942607
0.5,0.5
0.93932503,0.060674988
0.017856596,0.98214346
0.17513923,0.8248608
0.095702425,0.9042976
0.019285314,0.9807147
0.032729417,0.96727055
0.013409158,0.98659086
0.61237377,0.38762626
0.3914984,0.6085017
0.02782663,0.9721734
0.03196986,0.9680301
0.02504872,0.9749513
0.050318304,0.94968164
0.95422196,0.045777995
0.099297374,0.90070266
0.7543336,0.24566638
0.6395596,0.3604404
0.95722073,0.042779263
0.44747394,0.55252606
0.018289048,0.9817109
0.54119223,0.4588078
0.9393285,0.060671516
0.050451614,0.9495484
0.026685024,0.973315
0.98304826,0.016951712
0.025903622,0.9740964
0.37329158,0.62670845
0.45370293,0.546297
0.5531541,0.44684583
0.025024133,0.9749759
0.014028246,0.98597175
0.514933,0.48506698
0.9722695,0.02773052
0.11090115,0.8890989
0.10421364,0.89578635
0.48117647,0.5188235
0.93932587,0.06067414
0.019094395,0.9809056
0.053490765,0.9465092
0.82560337,0.17439665
0.5410173,0.45898277
0.32834515,0.6716549
0.5,0.5
0.06808109,0.9319189
0.030975655,0.9690243
0.1231089,0.8768911
0.025580877,0.9744191
0.47899956,0.52100044
0.24824822,0.7517517
0.9320113,0.06798874
0.1536326,0.8463674
0.024459474,0.9755406
0.5,0.5
0.88600403,0.113995984
0.9393271,0.06067288
0.43685368,0.5631463
0.011167434,0.98883253
0.45526764,0.5447324
0.9573031,0.042696867
0.123367965,0.87663203
0.044270135,0.9557299
0.018530848,0.98146915
0.94879365,0.05120635
0.030531667,0.9694683
0.6324984,0.36750162
0.018482354,0.9815176
0.012708936,0.9872911
0.15511385,0.8448861
0.22028635,0.77971363
0.019621994,0.980378
0.015669651,0.98433036
0.15351212,0.8464879
0.064378455,0.93562156
0.2955498,0.70445025
0.25447693,0.7455231
0.017819855,0.9821801
0.09316479,0.9068352
0.9393236,0.06067637
0.6766856,0.32331443
0.40306813,0.5969319
0.9752222,0.024777813
0.015410856,0.9845891
0.52262926,0.47737074
0.016492704,0.9835073
0.10478998,0.89521
0.013331904,0.9866681
0.04958271,0.95041734
0.011489591,0.98851043
0.012322885,0.9876771
0.017151989,0.982848
0.029981239,0.97001874
0.07483663,0.9251634
0.9393267,0.06067327
0.015237537,0.98476243
0.30225304,0.697747
0.012969678,0.9870304
0.8458286,0.15417136
0.81242204,0.18757796
0.03880389,0.96119606
0.06708852,0.9329115
0.030089289,0.96991074
0.47919947,0.52080053
0.105563805,0.8944362
0.8940997,0.105900265
0.30940813,0.6905919
0.056869935,0.9431301
0.7047677,0.29523233
0.031647928,0.9683521
0.033163447,0.9668366
0.6415958,0.35840425
0.9634235,0.03657648
0.09476597,0.90523404
0.57631034,0.4236897
0.029260438,0.9707395
0.6253645,0.3746355
0.62963724,0.3703628
0.29903078,0.7009692
0.93932426,0.06067572
0.94567263,0.054327372
0.19591923,0.8040807
0.86282474,0.13717528
0.05044087,0.94955915
0.059419442,0.94058055
0.03159335,0.9684067
0.25170818,0.7482918
0.9328377,0.06716228
0.9503373,0.049662683
0.21249272,0.7875073
0.2219826,0.77801734
0.8246793,0.17532071
0.11762978,0.8823703
0.6379958,0.36200422
0.012297609,0.9877024
0.20239303,0.797607
0.017052671,0.98294735
0.66272354,0.3372765
0.044797324,0.9552027
0.6432639,0.3567361
0.83758587,0.16241413
0.05215444,0.9478455
0.3083699,0.6916301
0.7340223,0.26597762
0.9393214,0.060678564
0.97650045,0.023499502
0.5264852,0.4735148
0.050030302,0.9499697
0.806403,0.19359699
0.40647545,0.5935246
0.024211844,0.9757882
0.025548294,0.97445166
0.8751551,0.124844894
0.47451717,0.52548283
0.9409304,0.059069544
0.93932384,0.0606762
0.3141209,0.6858791
0.02220614,0.9777939
0.065193705,0.9348062
0.8077441,0.19225594
0.018457694,0.98154235
0.92852443,0.07147557
0.31822237,0.6817776
0.93549377,0.06450625
0.02158964,0.97841036
0.9474899,0.05251011
0.94748425,0.052515734
0.026301455,0.9736985
0.01703861,0.98296136
0.9289448,0.07105523
0.037051033,0.96294904
0.9393248,0.06067521
0.65508145,0.34491855
0.0416686,0.95833135
0.016264662,0.9837353
0.039645623,0.9603544
0.022023741,0.97797626
0.1520097,0.84799033
0.63841206,0.36158788
0.63843524,0.3615648
0.9393245,0.06067556
0.03312166,0.9668783
0.6820751,0.31792492
0.19849776,0.8015022
0.96842164,0.03157842
0.83425355,0.16574644
0.032394648,0.9676053
0.6393365,0.36066347
0.8076843,0.19231573
0.07270389,0.9272961
0.07939578,0.9206042
0.015897475,0.98410255
0.80112314,0.19887686
0.32483816,0.6751619
0.92205673,0.07794322
0.9393254,0.060674574
0.89157546,0.108424574
0.1075309,0.89246905
0.041672014,0.95832795
0.01900984,0.9809902
0.05664802,0.9433519
0.024424065,0.9755759
0.949498,0.050502
0.87412393,0.12587601
0.9393234,0.060676582
0.061781157,0.93821883
0.53151155,0.4684885
0.029740145,0.97025985
0.13767563,0.8623244
0.19883882,0.8011612
0.10302856,0.8969714
0.9393248,0.06067521
0.065404,0.93459606
0.97403944,0.025960555
0.6285951,0.37140492
0.019450936,0.98054904
0.029659633,0.9703404
0.5337294,0.46627063
0.025787992,0.974212
0.014893184,0.9851068
0.5230755,0.47692442
0.2584451,0.74155486
0.76241815,0.23758177
0.9393233,0.06067665
0.105913565,0.8940864
0.106091715,0.89390826
0.020792158,0.9792078
0.4416827,0.5583173
0.13407262,0.86592734
0.039670106,0.9603299
0.828191,0.17180905
0.016704606,0.98329544
0.054138947,0.94586104
0.93932456,0.060675435
0.07266629,0.9273338
0.59099853,0.4090014
0.116793014,0.883207
0.12785274,0.87214726
0.0996817,0.90031826
0.019017568,0.98098236
0.22058176,0.7794183
0.033090487,0.9669095
0.9406873,0.05931276
0.25366446,0.7463355
0.2996087,0.7003913
0.91134036,0.08865964
0.039154805,0.9608452
0.20041887,0.7995811
0.72443897,0.27556106
0.06874806,0.93125194
0.053290527,0.94670945
0.049899343,0.95010066
0.016879626,0.9831204
0.028189495,0.97181046
0.19120564,0.8087944
0.03224165,0.96775836
0.9393233,0.06067671
0.013587749,0.9864122
0.023726908,0.97627306
0.6186022,0.38139778
0.5,0.5
0.2977294,0.7022706
0.037628688,0.9623713
0.14623667,0.85376334
0.25429147,0.7457085
0.7086475,0.29135248
0.039967906,0.9600321
0.11099682,0.88900316
0.9393266,0.060673434
0.17697032,0.8230297
0.06716464,0.93283534
0.12432108,0.87567896
0.1527082,0.8472918
0.013427261,0.98657274
0.1931876,0.80681235
0.037580118,0.9624199
0.4329162,0.5670838
0.91133255,0.088667445
0.93932533,0.06067472
0.54542726,0.4545728
0.0408402,0.9591598
0.051664703,0.9483353
0.03233896,0.967661
0.05488721,0.9451128
0.02079207,0.97920793
0.012835627,0.9871644
