Topic 0,Topic 1
0.9402192,0.059780736
0.82625985,0.17374015
0.10978867,0.89021134
0.9615772,0.03842289
0.91661745,0.08338255
0.67451966,0.32548037
0.64579195,0.35420808
0.66911834,0.33088166
0.97758716,0.022412874
0.928036,0.07196402
0.97528267,0.02471732
0.83535683,0.16464321
0.44954854,0.5504514
0.9224591,0.077540874
0.28889057,0.7111094
0.8232663,0.17673372
0.95107514,0.048924826
0.6513067,0.34869334
0.02426383,0.9757362
0.9416848,0.058315147
0.029877577,0.9701224
0.79152447,0.20847552
0.7160457,0.28395432
0.9239349,0.0760651
0.91661745,0.08338255
0.21658425,0.78341573
0.94178253,0.058217414
0.96264166,0.03735836
0.752458,0.24754202
0.9020863,0.09791368
0.5929997,0.40700024
0.59959465,0.4004053
0.70641047,0.29358953
0.8875678,0.11243217
0.91661745,0.08338254
0.73327565,0.2667243
0.73592967,0.26407036
0.57147986,0.42852017
0.96143687,0.03856317
0.96949583,0.030504234
0.9725854,0.027414612
0.9568124,0.04318757
0.9646474,0.03535261
0.9818193,0.01818076
0.97929657,0.020703424
0.97643906,0.023560965
0.9634525,0.036547493
0.15708782,0.8429122
0.9692193,0.030780636
0.97002363,0.02997636
0.5960883,0.4039117
0.91661745,0.08338255
0.3395369,0.6604631
0.62692606,0.37307394
0.75629294,0.24370709
0.6922864,0.3077136
0.76549166,0.23450834
0.5,0.5
0.56200594,0.43799403
0.5,0.5
0.9693483,0.03065169
0.9119256,0.08807443
0.2717517,0.72824824
0.9478346,0.05216539
0.94389856,0.05610148
0.91661745,0.08338255
0.7546375,0.24536255
0.8750191,0.12498093
0.80686605,0.193134
0.9796569,0.020343121
0.9656724,0.034327567
0.9560237,0.04397628
0.95220965,0.04779034
0.58942384,0.4105761
0.947836,0.05216398
0.9722318,0.02776819
0.4637758,0.5362242
0.09644919,0.9035508
0.785571,0.214429
0.9295752,0.07042478
0.1659431,0.83405685
0.91661745,0.08338255
0.042465843,0.9575342
0.9487126,0.051287428
0.9498083,0.050191697
0.7042274,0.29577264
0.49867448,0.50132555
0.21584867,0.7841514
0.9683401,0.03165986
0.9125022,0.0874978
0.47451332,0.52548665
0.57974964,0.4202504
0.93438816,0.06561179
0.26787487,0.7321251
0.94783103,0.05216896
0.042467065,0.95753294
0.3991966,0.60080343
0.41254672,0.5874533
0.4483376,0.5516624
0.2738619,0.72613806
0.83219767,0.16780235
0.9663389,0.033661067
0.32042575,0.67957425
0.65320843,0.34679154
0.9788406,0.021159373
0.9018952,0.09810474
0.96652013,0.03347988
0.220987,0.779013
0.68582666,0.31417334
0.35629988,0.6437001
0.5978167,0.40218335
0.9733052,0.026694782
0.0949401,0.9050599
0.97878313,0.02121689
0.92196196,0.078038044
0.6658891,0.33411092
0.33317938,0.66682065
0.5,0.5
0.9142408,0.08575923
0.19916262,0.8008374
0.64305305,0.35694692
0.4886305,0.5113695
0.10243872,0.89756125
0.0838664,0.91613364
0.47073534,0.5292647
0.3292397,0.6707603
0.021390256,0.97860974
0.971146,0.028854053
0.9753042,0.024695775
0.16900052,0.8309995
0.10839394,0.89160603
0.58913434,0.4108657
0.97036433,0.029635692
0.88859504,0.11140495
0.91661745,0.08338254
0.93731886,0.062681094
0.5,0.5
0.9767105,0.023289513
0.9262311,0.073768914
0.9420812,0.05791885
0.20444945,0.7955505
0.31452584,0.68547416
0.90062153,0.099378504
0.8494644,0.15053557
0.3622355,0.6377645
0.9688122,0.031187786
0.9151143,0.08488572
0.95386404,0.046135947
0.761162,0.238838
0.8944185,0.105581515
0.72652656,0.27347344
0.91661745,0.08338254
0.398439,0.601561
0.031354852,0.96864516
0.8971857,0.1028143
0.9670177,0.03298231
0.8789573,0.121042706
0.97455037,0.025449652
0.9802369,0.019763097
0.97454435,0.02545565
0.904999,0.095001
0.21244833,0.78755164
0.04205499,0.95794505
0.19901009,0.80098987
0.58472985,0.4152701
0.8920915,0.107908465
0.094973505,0.9050265
0.2032338,0.7967662
0.9611057,0.03889429
0.31967962,0.6803203
0.5120444,0.4879555
0.14281699,0.85718304
0.13936609,0.86063397
0.021912882,0.9780871
0.021907412,0.9780926
0.91661745,0.08338255
0.7159597,0.2840403
0.21772142,0.7822786
0.5,0.5
0.7737612,0.22623879
0.87400806,0.12599197
0.8001343,0.19986568
0.5,0.5
0.45565298,0.5443469
0.5,0.5
0.96689385,0.03310614
0.6421126,0.35788736
0.94772893,0.052271076
0.11188135,0.8881186
0.03545837,0.9645416
0.091618866,0.9083811
0.47395915,0.5260408
0.7158856,0.28411442
0.07702932,0.9229707
0.029401336,0.97059864
0.91661745,0.08338255
0.55392426,0.4460757
0.062270906,0.9377291
0.031199157,0.96880084
0.85071105,0.14928897
0.9615897,0.038410302
0.9562142,0.043785814
0.047358643,0.9526413
0.4859933,0.5140068
0.04824467,0.95175534
0.957031,0.04296897
0.6666362,0.3333638
0.090171985,0.909828
0.89733773,0.102662265
0.93432117,0.065678865
0.8359737,0.1640263
0.89831936,0.10168063
0.5,0.5
0.91661745,0.08338254
0.51604736,0.48395258
0.18490568,0.81509435
0.9685854,0.031414595
0.4704582,0.5295418
0.9676524,0.032347582
0.8436793,0.15632075
0.96251756,0.037482437
0.96144265,0.038557358
0.96438897,0.035611004
0.97252154,0.02747847
0.7969577,0.20304234
0.8418004,0.15819962
0.96089476,0.039105207
0.14526244,0.8547375
0.96368706,0.036312923
0.03951411,0.9604859
0.91661745,0.08338255
0.6769239,0.32307613
0.07851623,0.92148376
0.062933125,0.93706685
0.18943761,0.81056243
0.84279317,0.15720686
0.97445124,0.025548741
0.44861898,0.551381
0.02416081,0.9758392
0.9735175,0.026482483
0.8419738,0.15802623
0.5647485,0.43525147
0.44206005,0.55793995
0.023942702,0.97605735
0.9761251,0.023874851
0.921681,0.078319
0.43245748,0.56754255
0.97402847,0.02597152
0.04452149,0.95547855
0.9576679,0.042332113
0.088499434,0.9115005
0.49417588,0.50582415
0.05647684,0.94352317
0.685612,0.31438795
0.3415482,0.6584518
0.022153676,0.9778463
0.35978863,0.64021134
0.91661745,0.08338254
0.78560376,0.21439625
0.81629753,0.18370244
0.057607345,0.94239265
0.40541312,0.59458685
0.043055438,0.9569445
0.027874347,0.97212565
0.7508361,0.249164
0.9061093,0.093890704
0.057576083,0.9424239
0.20700274,0.7929973
0.97686756,0.023132438
0.8295411,0.17045894
0.88171166,0.11828834
0.16857702,0.831423
0.110919304,0.8890807
0.94544977,0.05455027
0.6421755,0.3578245
0.23341812,0.7665819
0.12826046,0.8717395
0.91661745,0.08338255
0.9813741,0.018625874
0.9542494,0.045750633
0.5818271,0.4181729
0.68120015,0.31879982
0.33607164,0.66392833
0.05898279,0.9410172
0.97583836,0.02416166
0.06022359,0.9397764
0.03219226,0.9678077
0.25148222,0.74851775
0.54929006,0.45070994
0.9686416,0.031358402
0.5937601,0.40623996
0.45962927,0.5403707
0.5,0.5
0.91512066,0.08487932
0.1308895,0.86911047
0.20338093,0.79661906
0.19900055,0.8009995
0.12010844,0.8798916
0.5,0.5
0.25884065,0.7411594
0.32426065,0.67573935
0.03568845,0.96431154
0.977018,0.022981992
0.94519717,0.054802805
0.5511567,0.4488433
0.037533097,0.9624669
0.96444017,0.03555981
0.9401066,0.059893485
0.97047096,0.029529061
0.15586682,0.84413314
0.052288678,0.94771135
0.030392949,0.969607
0.137358,0.86264205
0.91661745,0.08338255
0.85770833,0.14229162
0.028883941,0.97111607
0.1703349,0.82966506
0.97647333,0.02352668
0.5554451,0.4445549
0.96592116,0.034078866
0.9750124,0.024987627
0.5,0.5
0.8841337,0.11586631
0.5276682,0.47233185
0.07589175,0.92410827
0.75128627,0.24871369
0.8690468,0.1309532
0.96857476,0.03142521
0.55322987,0.44677016
0.97102445,0.02897552
0.6243592,0.37564078
0.8252388,0.17476119
0.85638535,0.14361466
0.7908424,0.20915754
0.56029123,0.4397088
0.035696033,0.964304
0.6937965,0.30620354
0.5035414,0.49645853
0.023208791,0.97679126
0.5,0.5
0.91661745,0.08338255
0.88619167,0.113808334
0.65025204,0.34974802
0.97639185,0.023608167
0.30600134,0.69399863
0.063880384,0.9361196
0.94486046,0.055139527
0.3152973,0.6847027
0.6242066,0.3757934
0.95921874,0.040781282
0.036365297,0.96363467
0.9119113,0.08808869
0.91661745,0.08338254
0.0470247,0.9529753
0.32368168,0.6763183
0.3932217,0.6067783
0.37174517,0.62825483
0.49208936,0.50791067
0.77397615,0.22602388
0.89965296,0.10034706
0.86001486,0.13998508
0.6093775,0.39062244
0.070852414,0.9291476
0.27103803,0.728962
0.91661745,0.08338255
0.6879265,0.31207356
0.6296091,0.3703909
0.71600264,0.28399736
0.87754595,0.12245402
0.97970027,0.020299746
0.436985,0.56301504
0.86001796,0.13998207
0.96948314,0.030516831
0.9185637,0.08143627
0.8762831,0.12371688
0.91661745,0.08338255
0.34817204,0.65182793
0.27110037,0.72889966
0.9770453,0.022954714
0.5722075,0.42779243
0.9735019,0.026498094
0.7837814,0.2162186
0.91661745,0.08338254
0.08387599,0.916124
0.34430867,0.65569127
0.22911549,0.7708845
0.6119225,0.3880775
0.5923255,0.4076745
0.97385985,0.026140194
0.9653697,0.03463027
0.91661745,0.08338255
0.028822618,0.9711774
0.6154957,0.3845043
0.8401012,0.1598988
0.9217507,0.07824922
0.035174266,0.96482575
0.82404375,0.17595623
0.84763855,0.15236145
0.36927795,0.63072205
0.91086936,0.08913064
0.9281797,0.07182032
0.10836413,0.89163584
0.95307755,0.04692243
0.92472607,0.0752739
0.94685495,0.05314507
0.7387828,0.26121718
0.9751239,0.024876121
0.45203525,0.54796475
0.511793,0.48820698
0.44464734,0.5553527
0.72626853,0.2737314
0.015320904,0.9846791
0.8708293,0.12917072
0.16807029,0.8319297
0.83324575,0.16675426
0.9643475,0.035652522
0.91661745,0.08338254
0.9298727,0.070127286
0.62446064,0.3755394
0.93913764,0.06086234
0.48002738,0.5199727
0.9328214,0.067178585
0.6655094,0.33449057
0.5842461,0.4157539
0.9044254,0.09557466
0.86445224,0.13554779
0.43804654,0.5619534
0.93190974,0.06809028
0.5904382,0.4095618
0.9504403,0.049559664
0.95592666,0.044073354
0.8447438,0.15525624
0.88831747,0.11168252
0.9418951,0.058104854
0.9581566,0.041843366
0.91661745,0.08338255
0.972173,0.027827037
0.9604842,0.039515782
0.9698834,0.030116612
0.45825773,0.54174227
0.9644391,0.035560932
0.8827088,0.11729124
0.9799172,0.020082826
0.65576446,0.34423557
0.97949904,0.020500956
0.95034623,0.04965377
0.5,0.5
0.19550413,0.8044959
0.8988258,0.10117418
0.8353491,0.1646509
0.4468327,0.5531673
0.8771479,0.122852124
0.7481905,0.25180942
0.032142986,0.96785694
0.90351593,0.09648407
0.90586394,0.094136044
0.63643736,0.3635627
0.15084872,0.84915125
0.96778244,0.032217603
0.38523918,0.61476076
0.30974272,0.69025725
0.43065718,0.56934285
0.96791047,0.032089468
0.30357668,0.6964233
0.8592491,0.1407509
0.059395906,0.94060415
0.8127618,0.18723822
0.9591555,0.04084446
0.8229049,0.17709509
0.7568093,0.24319075
0.91661745,0.08338254
0.9266305,0.07336954
0.7032646,0.29673538
0.7180672,0.28193277
0.5161915,0.48380852
0.9075453,0.09245466
0.21944264,0.78055733
0.27639648,0.72360355
0.95795214,0.042047873
0.43908438,0.56091565
0.7075839,0.29241613
0.8861101,0.11388988
0.21720125,0.78279877
0.033251513,0.9667485
0.91661745,0.08338255
0.051355075,0.94864494
0.0388085,0.9611915
0.93405336,0.06594665
0.29840437,0.7015956
0.27439424,0.7256058
0.9742884,0.02571155
0.34818092,0.6518191
0.72835267,0.2716473
0.9781053,0.021894703
0.9351705,0.06482955
0.19907333,0.8009266
0.74111366,0.25888634
0.5342795,0.46572044
0.97883856,0.021161394
0.91661745,0.08338254
0.9558884,0.04411164
0.02445863,0.97554135
0.10141496,0.898585
0.83537346,0.16462654
0.58659273,0.41340727
0.69175255,0.30824748
0.1419324,0.8580676
0.31725085,0.68274915
0.9537019,0.046298046
0.95019543,0.04980453
0.83501804,0.164982
0.96569896,0.034301084
0.93661636,0.0633836
0.28927216,0.71072775
0.86071324,0.13928673
0.10942894,0.890571
0.3071088,0.6928912
0.9257764,0.07422354
0.91661745,0.08338255
0.91562754,0.0843724
0.95983446,0.0401656
0.8079057,0.19209433
0.13628747,0.86371255
0.4812927,0.51870733
0.5545434,0.4454566
0.09516585,0.90483415
0.68753976,0.31246027
0.02819444,0.9718055
0.48476043,0.51523954
0.8080426,0.19195735
0.9652044,0.034795646
0.03821106,0.96178895
0.75711095,0.24288902
0.2650129,0.7349871
0.95474625,0.045253742
0.1697535,0.8302465
0.6349917,0.36500823
0.92512625,0.07487374
0.8673609,0.13263911
0.969417,0.03058301
0.660766,0.33923402
0.73006105,0.26993895
0.7306359,0.2693641
0.9708359,0.029164067
0.91661745,0.08338254
0.14014105,0.85985893
0.13446154,0.8655385
0.3469109,0.6530891
0.95364743,0.04635251
0.5,0.5
0.9568398,0.043160148
0.16861175,0.8313883
0.26764518,0.7323548
0.4660893,0.53391063
0.6474609,0.3525391
0.96628076,0.033719275
0.96009785,0.039902136
0.2722214,0.7277786
0.10767785,0.8923221
0.961697,0.03830297
0.5,0.5
0.30305913,0.6969409
0.03860274,0.9613973
0.062759064,0.93724096
0.2778488,0.72215116
0.21321975,0.7867803
0.9346333,0.06536668
0.9175536,0.08244637
0.91661745,0.08338255
0.9042024,0.09579758
0.420127,0.57987297
0.511325,0.4886749
0.9276715,0.072328515
0.84442365,0.15557635
0.5272628,0.4727372
0.22738062,0.7726194
0.16231136,0.8376886
0.5346785,0.46532148
0.93674415,0.06325584
0.9786092,0.021390777
0.4115182,0.58848184
0.90572333,0.0942766
0.8515314,0.14846861
0.074164346,0.92583567
0.07557243,0.92442757
0.10837004,0.89162993
0.9747007,0.025299301
0.028955003,0.97104496
0.89912623,0.10087378
0.96944946,0.03055057
0.07201869,0.9279813
0.7408449,0.25915506
0.0589038,0.94109625
0.91661745,0.08338255
0.8667982,0.13320182
0.5163564,0.48364362
0.4135948,0.5864052
0.6563261,0.34367388
0.95113134,0.04886872
0.93013346,0.06986654
0.03661307,0.96338695
0.4196227,0.58037734
0.7426287,0.25737128
0.019650467,0.9803495
0.69188666,0.3081133
0.39991754,0.60008246
0.030913731,0.9690862
0.9247303,0.07526972
0.17960303,0.82039696
0.38477722,0.61522275
0.3917603,0.6082397
0.038644213,0.9613558
0.62934333,0.37065664
0.295789,0.704211
0.07803891,0.92196107
0.33224836,0.6677516
0.56909037,0.43090957
0.96320724,0.036792804
0.2944167,0.7055833
0.94774383,0.052256145
0.91661745,0.08338254
0.03941887,0.9605811
0.88366413,0.11633584
0.55519384,0.44480622
0.027128447,0.97287154
0.08910797,0.910892
0.8066313,0.19336867
0.08862386,0.9113761
0.118037865,0.88196206
0.8197255,0.18027446
0.48116276,0.5188373
0.8101112,0.18988879
0.96716636,0.032833643
0.3335392,0.6664609
0.49189427,0.50810575
0.9721625,0.027837543
0.5660466,0.4339534
0.21703662,0.78296334
0.21544604,0.78455395
0.18889648,0.8111035
0.0975291,0.9024709
0.036571708,0.96342826
0.96477336,0.0352266
0.30984932,0.6901507
0.9747028,0.025297238
0.96042883,0.039571173
0.91661745,0.08338255
0.9179868,0.082013145
0.2607671,0.7392329
0.69439816,0.30560187
0.9247064,0.07529357
0.9768135,0.023186479
0.79691714,0.20308284
0.028953968,0.97104603
0.7158518,0.28414822
0.9247254,0.07527458
0.030280111,0.9697199
0.95164365,0.04835633
0.03028325,0.9697167
0.061818402,0.9381816
0.7624415,0.2375585
0.91661745,0.08338254
0.9247343,0.07526567
0.3190582,0.68094176
0.20947427,0.79052573
0.5933246,0.40667543
0.07864092,0.9213591
0.9530473,0.046952683
0.6973447,0.30265528
0.19118422,0.8088158
0.17240658,0.82759345
0.90695906,0.09304095
0.03236305,0.96763694
0.93395126,0.066048756
0.91661745,0.08338254
0.19085325,0.80914676
0.031096434,0.9689036
0.031102324,0.9688977
0.542844,0.45715594
0.031080144,0.9689198
0.8828152,0.11718489
0.7908629,0.20913704
0.5042859,0.49571413
0.22672845,0.7732716
0.9247206,0.075279385
0.6806839,0.3193161
0.32252595,0.6774741
0.7488628,0.25113723
0.27604598,0.72395396
0.6081573,0.39184278
0.29165846,0.70834154
0.03274578,0.96725416
0.04201321,0.95798683
0.035053454,0.96494657
0.02759805,0.972402
0.7243773,0.27562279
0.03505505,0.96494496
0.9656452,0.034354817
0.026784256,0.9732157
0.75640374,0.24359623
0.92471087,0.07528911
0.7165945,0.28340545
0.2514045,0.7485955
0.2545287,0.74547124
0.96824086,0.03175915
0.60853297,0.39146706
0.9682733,0.031726725
0.9545961,0.045403894
0.91661745,0.08338255
0.5,0.5
0.9067998,0.09320025
0.5,0.5
0.92470974,0.075290285
0.786766,0.21323395
0.8409835,0.1590165
0.92471147,0.07528856
0.23398875,0.76601124
0.8551745,0.1448255
0.92470187,0.0752981
0.7497004,0.2502996
0.9247248,0.07527517
0.92472535,0.07527465
0.7563876,0.24361236
0.6401345,0.3598655
0.9247235,0.07527649
0.25108382,0.7489162
0.92473304,0.075266935
0.9247167,0.0752833
0.9363221,0.063677944
0.92471254,0.07528743
0.4270462,0.57295376
0.9247202,0.07527979
0.13438225,0.86561775
0.83762056,0.16237947
0.5,0.5
0.3940086,0.60599136
0.91661745,0.08338255
0.0520464,0.9479536
0.09158861,0.9084114
0.5,0.5
0.93192506,0.06807491
0.5,0.5
0.91661745,0.08338255
0.9719558,0.028044252
0.96505004,0.034950025
0.86395127,0.13604873
0.04740293,0.9525971
0.047934014,0.952066
0.073533356,0.9264667
0.44530767,0.5546923
0.079168156,0.92083186
0.92685634,0.073143706
0.106104426,0.89389557
0.9156157,0.084384374
0.96493703,0.03506295
0.10842272,0.8915773
0.97258556,0.027414484
0.032442663,0.9675573
0.9634718,0.036528226
0.58227617,0.41772383
0.03191856,0.9680815
0.9562267,0.043773282
0.80557996,0.19441997
0.8952722,0.10472781
0.8827673,0.11723264
0.76166964,0.23833033
0.12488866,0.87511134
0.12618512,0.8738149
0.97263265,0.027367316
0.91051,0.089489974
0.8310879,0.16891213
0.8389205,0.16107957
0.22877334,0.77122664
0.21882787,0.7811721
0.95119894,0.048801072
0.10501236,0.89498764
0.9418032,0.058196723
0.42520612,0.5747938
0.92793363,0.07206635
0.91661745,0.08338255
0.8929095,0.10709051
0.08680376,0.9131962
0.43987173,0.5601282
0.8904635,0.10953649
0.9281788,0.07182121
0.30266488,0.6973351
0.97422224,0.025777727
0.96077746,0.039222546
0.91661745,0.08338255
0.9188557,0.08114423
0.96561193,0.03438804
0.18157531,0.81842464
0.9202196,0.07978044
0.58438927,0.4156108
0.6165355,0.38346452
0.02760113,0.9723989
0.8468388,0.15316121
0.6138906,0.38610944
0.71595454,0.28404552
0.11604139,0.88395864
0.90635896,0.09364108
0.9801792,0.019820789
0.64091355,0.35908648
0.14231957,0.8576804
0.14229532,0.8577047
0.9459024,0.054097578
0.9655725,0.034427527
0.17738584,0.82261413
0.13938645,0.8606135
0.38384357,0.61615646
0.49053982,0.5094602
0.95254654,0.047453474
0.9792027,0.020797277
0.98051816,0.019481856
0.11095727,0.8890428
0.79455894,0.20544107
0.95435643,0.04564358
0.9619827,0.03801727
0.4656442,0.5343558
0.09462938,0.90537065
0.7611607,0.23883933
0.90399027,0.09600968
0.9423793,0.0576207
0.8955658,0.1044342
0.38217655,0.6178234
0.8514364,0.14856364
0.976602,0.023398006
0.7816763,0.21832372
0.91661745,0.08338255
0.5798054,0.42019463
0.8548422,0.1451578
0.39174885,0.60825115
0.841453,0.15854698
0.54175866,0.45824134
0.97040707,0.029592868
0.77229875,0.22770126
0.5,0.5
0.8376262,0.16237378
0.73841596,0.26158407
0.7525569,0.24744302
0.9685983,0.0314017
0.91661745,0.08338254
0.54781705,0.45218298
0.08818873,0.9118113
0.9529969,0.047003057
0.95648336,0.043516602
0.86995375,0.13004628
0.61576825,0.3842317
0.4370032,0.5629968
0.20552547,0.79447454
0.8944902,0.10550985
0.9332811,0.06671885
0.48689643,0.5131036
0.3782907,0.6217093
0.4248486,0.5751514
0.7460874,0.25391266
0.9675544,0.032445647
0.7454994,0.2545007
0.30003622,0.6999638
0.91661745,0.08338254
0.40773025,0.5922698
0.6157544,0.38424557
0.2545275,0.7454725
0.96611845,0.033881538
0.8048812,0.19511874
0.9746584,0.025341555
0.8477982,0.15220173
0.5250953,0.47490472
0.8961112,0.10388876
0.95081675,0.049183235
0.48425308,0.51574695
0.96394914,0.036050826
0.12244468,0.8775554
0.08856536,0.9114346
0.034488037,0.9655119
0.4968454,0.5031546
0.8834272,0.11657283
0.8556408,0.14435913
0.19143987,0.80856013
0.28225797,0.717742
0.7160458,0.28395417
0.93833256,0.061667416
0.9733911,0.026608849
0.46743298,0.532567
0.5322352,0.4677648
0.98045903,0.019540956
0.84108794,0.15891203
0.97465855,0.02534149
0.78737885,0.21262117
0.78977746,0.21022256
0.53441536,0.4655846
0.90462667,0.095373385
0.022876635,0.9771233
0.5,0.5
0.91661745,0.08338254
0.9159332,0.08406678
0.58864135,0.4113586
0.84272414,0.15727587
0.96116334,0.038836643
0.93217564,0.06782437
0.98035294,0.019647053
0.1815766,0.8184234
0.2506824,0.7493176
0.9553097,0.04469033
0.94219106,0.057808977
0.95006764,0.049932368
0.80535835,0.1946417
0.05787573,0.94212425
0.8689167,0.13108328
0.28862563,0.7113744
0.21509089,0.7849091
0.043022223,0.9569778
0.35148698,0.648513
0.97005254,0.029947435
0.5034154,0.49658453
0.91661745,0.08338255
0.93562394,0.06437602
0.9655817,0.034418236
0.022227064,0.9777729
0.94748724,0.05251272
0.5938875,0.40611246
0.15458246,0.84541756
0.036981463,0.96301854
0.94901365,0.05098638
0.96936935,0.03063062
0.030351162,0.9696488
0.024551807,0.9754482
0.9558686,0.04413141
0.6269361,0.37306392
0.34598368,0.6540164
0.91661745,0.08338255
0.9801862,0.01981376
0.09216859,0.9078314
0.25124535,0.7487547
0.11320587,0.8867941
0.80684364,0.19315633
0.5,0.5
0.7359125,0.2640875
0.94942176,0.050578203
0.8119756,0.18802439
0.949158,0.05084195
0.061049405,0.9389506
0.8807237,0.119276255
0.087535575,0.9124644
0.602871,0.39712903
0.97044474,0.029555287
0.5,0.5
0.03990324,0.9600967
0.91661745,0.08338254
0.10610799,0.89389193
0.97752535,0.022474665
0.18240805,0.81759197
0.05392371,0.9460763
0.8220714,0.17792863
0.9733214,0.0266786
0.9733324,0.026667573
0.05374348,0.94625646
0.94814116,0.05185884
0.26539794,0.73460203
0.9670849,0.03291508
0.97347736,0.026522657
0.81545,0.18454999
0.6662002,0.33379978
0.8279326,0.1720674
0.7646414,0.2353586
0.93250597,0.06749403
0.9163829,0.083617136
0.746161,0.25383908
0.58104855,0.4189515
0.977593,0.022407016
0.8716286,0.1283714
0.91661745,0.08338255
0.9686245,0.03137551
0.35382092,0.6461791
0.025686556,0.9743135
0.96941,0.030590031
0.57100564,0.4289944
0.5303494,0.46965063
0.8647805,0.13521954
0.9758018,0.024198117
0.9297861,0.07021396
0.97670174,0.023298247
0.9555019,0.04449812
0.9648816,0.035118386
0.9263843,0.07361566
0.8398551,0.16014493
0.91661745,0.08338255
0.13140845,0.86859155
0.71979386,0.2802061
0.97416145,0.025838574
0.11548892,0.88451105
0.029063245,0.9709368
0.54845375,0.45154628
0.88437843,0.11562152
0.93616897,0.06383101
0.30160812,0.69839185
0.9306999,0.0693001
0.52409744,0.47590253
0.4345897,0.5654103
0.87010604,0.12989394
0.04522936,0.9547706
0.6030475,0.39695248
0.9371249,0.062875085
0.075474925,0.9245251
0.04268097,0.957319
0.80437154,0.1956285
0.16840255,0.8315974
0.952148,0.04785202
0.5609545,0.4390455
0.24116781,0.7588322
0.6051161,0.3948839
0.91661745,0.08338254
0.055853356,0.9441467
0.6452713,0.35472873
0.2603346,0.7396654
0.90780926,0.09219076
0.97009075,0.029909296
0.9442093,0.055790715
0.5785961,0.42140386
0.0852306,0.9147694
0.953048,0.04695207
0.6283369,0.3716631
0.44589818,0.5541018
0.21075301,0.78924704
0.54709774,0.4529023
0.025202695,0.9747973
0.9806879,0.01931213
0.5530377,0.44696233
0.97177553,0.028224507
0.039345507,0.9606545
0.9266948,0.07330523
0.7526307,0.24736927
0.8690465,0.13095349
0.9249075,0.07509247
0.59249204,0.407508
0.30484417,0.6951558
0.91661745,0.08338255
0.024157407,0.97584254
0.36314082,0.6368591
0.92658865,0.073411316
0.07393486,0.92606515
0.6669724,0.33302754
0.95560807,0.04439195
0.9713899,0.028610134
0.042229295,0.9577707
0.79936963,0.20063038
0.082497686,0.91750234
0.91661745,0.08338255
0.6593727,0.3406273
0.9495471,0.050452877
0.7748018,0.22519822
0.030320315,0.96967965
0.4377101,0.56228995
0.2629951,0.73700494
0.82914156,0.1708584
0.085229464,0.91477054
0.9541975,0.04580245
0.063784346,0.9362157
0.06378352,0.93621653
0.94431424,0.055685773
0.97358745,0.026412545
0.0873111,0.9126889
0.28995928,0.71004075
0.91661745,0.08338255
0.21706489,0.7829351
0.9302844,0.069715634
0.5478046,0.45219535
0.88577,0.114230014
0.96256125,0.03743876
0.858082,0.141918
0.092432246,0.9075678
0.092405766,0.90759426
0.91661745,0.08338255
0.83004904,0.169951
0.043010987,0.95698905
0.6614849,0.3385151
0.028941218,0.9710588
0.0345622,0.96543777
0.31043845,0.68956155
0.128023,0.87197703
0.034572557,0.96542746
0.8792706,0.120729394
0.883052,0.116948046
0.97922367,0.020776311
0.18688749,0.8131125
0.84353566,0.15646437
0.11081537,0.8891846
0.91661745,0.08338254
0.030370768,0.9696293
0.2796497,0.72035027
0.92141026,0.078589715
0.96818686,0.031813152
0.9748907,0.025109287
0.9635947,0.036405377
0.042743783,0.95725626
0.025079977,0.97492
0.91661745,0.08338255
0.85931367,0.14068629
0.58348906,0.41651094
0.95669395,0.043306053
0.46400088,0.5359991
0.96926004,0.030739969
0.88734204,0.11265797
0.91661745,0.08338254
0.893871,0.10612904
0.03580936,0.96419066
0.32369187,0.6763081
0.27029407,0.7297059
0.734164,0.26583594
0.47643995,0.5235601
0.06044477,0.9395552
0.55748326,0.44251674
0.51091206,0.48908788
0.7739508,0.22604918
0.12298895,0.877011
0.91661745,0.08338255
0.8824555,0.11754449
0.9624117,0.03758833
0.9331625,0.066837475
0.22917633,0.77082366
0.89045143,0.1095486
0.6284704,0.37152955
0.05495366,0.94504637
0.9007056,0.09929441
0.9058905,0.0941095
0.91661745,0.08338255
0.9694617,0.030538306
0.34519738,0.6548026
0.9535745,0.04642553
0.85656387,0.14343613
0.8806917,0.11930832
0.8659449,0.1340551
0.049438655,0.95056134
0.9156115,0.08438852
0.07177585,0.92822415
0.9782271,0.021772936
0.54265964,0.45734033
0.108406454,0.8915936
0.9356599,0.06434011
0.73985374,0.26014623
0.05728733,0.94271266
0.61768556,0.38231444
0.67894775,0.32105222
0.88842666,0.11157329
0.9716275,0.028372468
0.76915723,0.23084277
0.74307853,0.25692144
0.42044756,0.5795524
0.91661745,0.08338255
0.97511035,0.02488963
0.8476484,0.15235156
0.27421594,0.72578406
0.5,0.5
0.85351735,0.14648269
0.9231857,0.0768143
0.77469754,0.22530249
0.7369275,0.26307252
0.2543735,0.7456265
0.8495257,0.15047428
0.8806337,0.11936633
0.91661745,0.08338254
0.5,0.5
0.62233573,0.3776643
0.77723575,0.22276425
0.47667655,0.5233234
0.9430186,0.056981366
0.85105705,0.1489429
0.9373567,0.06264331
0.15677328,0.84322673
0.108437255,0.89156276
0.91661745,0.08338254
0.39778417,0.6022158
0.9208873,0.07911272
0.7470052,0.25299478
0.8744107,0.12558927
0.9763485,0.02365151
0.9449703,0.055029675
0.92722416,0.07277586
0.9744594,0.025540544
0.3867956,0.61320436
